dataset,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,gbdt_mse_std,dm_p_vs_persistence
fincall,temporal,v,7,gbdt_tickerFE,test,481,0.308812710897053,0.4490160813776821,0.2623363630270019,0.37568473952183523,0.004065475191020654,1.3349977803863247e-05
fincall,temporal,v,7,gbdt_tickerFE,val,228,0.2587299494735088,0.41175815427767726,0.2656726887663967,0.36017238741919916,0.004357805739778903,0.002647265431625543
fincall,temporal,v,7,har,test,481,0.24714345398626805,0.4009095618589496,0.40964625908046093,0.5204675249486191,,4.257529797639159e-15
fincall,temporal,v,7,har,val,228,0.1960119231165444,0.3509840431042902,0.4436789835703291,0.47176976978177276,,1.1018705150650903e-07
fincall,temporal,v,7,persistence,test,481,0.4186362122501599,0.520852516929287,0.0,0.329237973247291,,
fincall,temporal,v,7,persistence,val,228,0.35233600264555864,0.452351560319568,0.0,0.4343857651059452,,
fincall,temporal,v,15,ewma,test,481,0.17777311198527118,0.3342089911835216,0.1453780868395913,0.5735180180694193,,7.65133322052921e-07
fincall,temporal,v,15,ewma,val,228,0.09342743371450316,0.23130542183919856,0.4091711586397152,0.6539345833794445,,1.0472826021403408e-10
fincall,temporal,v,15,garch,test,479,0.23311488425576468,0.3867753888499631,-0.14034909223131864,0.6078950163101908,,0.043598791881407015
fincall,temporal,v,15,garch,val,228,0.12862206382646793,0.262243840149914,0.18660267201405722,0.7093205410909837,,0.10143062153532222
fincall,temporal,v,15,gbdt_tickerFE,test,481,0.21635052402780164,0.3772458866686771,-0.04007797744585782,0.4160014759251974,0.002325099748491361,0.6395720805054547
fincall,temporal,v,15,gbdt_tickerFE,val,228,0.13502328774990544,0.279529343722962,0.14612176010621775,0.5126781695423857,0.0035187057613738394,0.0868283494721492
fincall,temporal,v,15,har,test,481,0.16499524678806152,0.3335496537492205,0.20680606927739598,0.5698858488559153,,3.9690777032258355e-05
fincall,temporal,v,15,har,val,228,0.10011348989472132,0.2384411624961785,0.3668889865926963,0.5889018958036212,,2.075612059070428e-06
fincall,temporal,v,15,persistence,test,481,0.20801375350634607,0.36461196344813596,0.0,0.5086155591658474,,
fincall,temporal,v,15,persistence,val,228,0.1581294398211876,0.31199564225421667,0.0,0.5118724319774582,,
fincall,temporal,v,30,ewma,test,481,0.1358253202021234,0.2880298575354202,-0.2190757782364916,0.6049874808144087,,1.141428478521065e-06
fincall,temporal,v,30,ewma,val,228,0.07188293736076763,0.20515039384172565,-0.2251750777128294,0.689546479193891,,0.006883072552476257
fincall,temporal,v,30,garch,test,479,0.16720864440174027,0.32478959406714375,-0.5411811794100716,0.6697239553832643,,3.7544188002577915e-07
fincall,temporal,v,30,garch,val,228,0.12374796171358034,0.2744513748232913,-1.1091642074714039,0.7745237300000991,,6.867886306687881e-06
fincall,temporal,v,30,gbdt_tickerFE,test,481,0.2049428830708102,0.3587982397206043,-0.8394280558425102,0.3366849451278155,0.0031341186145135507,1.1159343422716233e-11
fincall,temporal,v,30,gbdt_tickerFE,val,228,0.15176290692122635,0.30230215089046597,-1.5866518273725818,0.37254298339819725,0.005517298368680205,5.019971439939067e-08
fincall,temporal,v,30,har,test,481,0.14340959441793918,0.3089175429715145,-0.28714706993855277,0.5523071741912248,,5.931496899554706e-05
fincall,temporal,v,30,har,val,228,0.09984613977656064,0.2590852223905531,-0.7017807918188745,0.6253993027061294,,4.637926044206516e-07
fincall,temporal,v,30,persistence,test,481,0.11141663432818553,0.2633952127988365,0.0,0.6353228181500676,,
fincall,temporal,v,30,persistence,val,228,0.05867156349193742,0.190447720392835,0.0,0.7094262285185016,,
fincall,ticker_disjoint,dv,3,ewma,test,484,0.734559833957946,0.6575111611726706,0.35691456142794353,0.6644829925204911,,6.166451798492784e-07
fincall,ticker_disjoint,dv,3,ewma,val,239,0.8126727277815444,0.7163183194959154,0.3358541244012947,0.5825734933679505,,1.0490235178602153e-05
fincall,ticker_disjoint,dv,3,garch,test,484,0.7354912347295761,0.6475785287551933,0.35609914756235994,0.635804066263958,,7.777455999260987e-07
fincall,ticker_disjoint,dv,3,garch,val,238,0.7689689818572601,0.6916735516350347,0.3741006978879743,0.60062463865508,,5.536661249828209e-07
fincall,ticker_disjoint,dv,3,gbdt_tickerFE,test,484,0.6776412021088973,0.6480690993700848,0.4067451424554144,0.6111029761122679,0.004993297241887963,5.780742932548074e-09
fincall,ticker_disjoint,dv,3,gbdt_tickerFE,val,239,0.7233473740104218,0.6766886035279982,0.40885407046252586,0.5851943425518734,0.004055017472425371,4.000722086500574e-07
fincall,ticker_disjoint,dv,3,har,test,484,0.5773085476735418,0.5940363528820461,0.4945834179747822,0.6567028368340134,,2.739222181161659e-12
fincall,ticker_disjoint,dv,3,har,val,239,0.6452765300263181,0.6402681654880686,0.4726564195066425,0.5993109689219082,,1.2527948123824335e-09
fincall,ticker_disjoint,dv,3,persistence,test,484,1.1422429896546944,0.8253758578154269,0.0,,,
fincall,ticker_disjoint,dv,3,persistence,val,239,1.223635887295012,0.8788655474856548,0.0,,,
fincall,ticker_disjoint,dv,7,ewma,test,484,0.3087248793746033,0.44050799325136963,0.1994487722051299,0.6130471196834125,,1.7434853139399827e-05
fincall,ticker_disjoint,dv,7,ewma,val,239,0.32763294239254737,0.4452233645286401,0.3046181885793108,0.5930604205621947,,5.448779191453443e-07
fincall,ticker_disjoint,dv,7,garch,test,484,0.2972839837755452,0.41826633942896224,0.22911603788664114,0.5615289805110198,,2.510034158443404e-05
fincall,ticker_disjoint,dv,7,garch,val,238,0.30165452297624307,0.42306549422187334,0.36093151933363077,0.5440914018041073,,7.75768159219659e-08
fincall,ticker_disjoint,dv,7,gbdt_tickerFE,test,484,0.27942358674484297,0.41092065479716133,0.27542964500763817,0.5524388744492273,0.0022759259913300426,6.851916431142379e-07
fincall,ticker_disjoint,dv,7,gbdt_tickerFE,val,239,0.30601607170980427,0.4321500583682282,0.3504987358247781,0.5129943687826829,0.003036035305581514,3.7547501843232517e-06
fincall,ticker_disjoint,dv,7,har,test,484,0.2480330301385903,0.3884907824804141,0.3568281661867744,0.6134423627888194,,1.2835797506052557e-11
fincall,ticker_disjoint,dv,7,har,val,239,0.2695372986269574,0.39608664290231327,0.4279228041114209,0.5936022639371065,,9.127649891352664e-10
fincall,ticker_disjoint,dv,7,persistence,test,484,0.3856403795981807,0.48949463859300363,0.0,,,
fincall,ticker_disjoint,dv,7,persistence,val,239,0.47115546741606873,0.5318543864691341,0.0,,,
fincall,ticker_disjoint,dv,15,ewma,test,484,0.21559359454008978,0.3640804127367526,-0.009011457425679659,0.4909243682422892,,0.8274480029939366
fincall,ticker_disjoint,dv,15,ewma,val,239,0.2577597495795712,0.39836682686386976,0.11497510615536888,0.5359396168094451,,0.016039295215983424
fincall,ticker_disjoint,dv,15,garch,test,484,0.1948113744632601,0.3341322611274888,0.08825255551030675,0.47033846634821336,,0.2147059382999636
fincall,ticker_disjoint,dv,15,garch,val,238,0.21422745389517583,0.34901185817613084,0.26629148089384713,0.4456200622586527,,0.00010759227594541357
fincall,ticker_disjoint,dv,15,gbdt_tickerFE,test,484,0.19468576465813187,0.3404165548416961,0.0888404288782971,0.41646769699716213,0.0015654121207534788,0.09804023508514913
fincall,ticker_disjoint,dv,15,gbdt_tickerFE,val,239,0.22339209557423062,0.3583196428404208,0.2329773519962231,0.43627910068265174,0.003743019653364535,0.0007416198302019693
fincall,ticker_disjoint,dv,15,har,test,484,0.1685558649190051,0.3159156552002981,0.21113241196994004,0.4918638794761639,,2.4770321586788383e-05
fincall,ticker_disjoint,dv,15,har,val,239,0.1939517734805544,0.3298306091003154,0.33406147385080365,0.5298667333186513,,8.199261590586892e-09
fincall,ticker_disjoint,dv,15,persistence,test,484,0.2136681332540465,0.35613154269225394,0.0,,,
fincall,ticker_disjoint,dv,15,persistence,val,239,0.29124576198059093,0.4123167668094299,0.0,,,
fincall,ticker_disjoint,dv,30,ewma,test,484,0.2224421156573535,0.34673820818091894,0.04597480417008093,0.11531749818309285,,0.11781020251394077
fincall,ticker_disjoint,dv,30,ewma,val,239,0.29974487583622433,0.3998184120865858,0.08995305142138021,0.1578422185617403,,0.0058105769372417005
fincall,ticker_disjoint,dv,30,garch,test,484,0.18442059260954136,0.3098550907087821,0.2090441530847258,0.44033184340432374,,0.001745055481514491
fincall,ticker_disjoint,dv,30,garch,val,238,0.23964248523733175,0.3496055168128973,0.27535451964742796,0.44484987144510163,,2.0323203621037754e-05
fincall,ticker_disjoint,dv,30,gbdt_tickerFE,test,484,0.20807546681257122,0.33603215450118185,0.107591485602278,0.30258850808440513,0.002250553577183739,0.06025697751710038
fincall,ticker_disjoint,dv,30,gbdt_tickerFE,val,239,0.22130130433528916,0.3424860328547611,0.32811336252221,0.39000884041635625,0.0030470671936754516,7.835868436139073e-05
fincall,ticker_disjoint,dv,30,har,test,484,0.17982822857969927,0.3127450296232181,0.2287402029084974,0.3334790532911244,,2.1614729917717808e-06
fincall,ticker_disjoint,dv,30,har,val,239,0.22077882556621922,0.3315604385863965,0.3296996455509449,0.45098767329514744,,1.5029924315436157e-08
fincall,ticker_disjoint,dv,30,persistence,test,484,0.23316167815028008,0.3469835711429589,0.0,,,
fincall,ticker_disjoint,dv,30,persistence,val,239,0.3293729804867634,0.40347003357142996,0.0,,,
fincall,ticker_disjoint,har_resid,3,ewma,test,484,0.734559833957946,0.6575111611726706,-0.27238690110877606,0.07450882088241774,,7.288359559840667e-08
fincall,ticker_disjoint,har_resid,3,ewma,val,239,0.8126727277815444,0.7163183194959154,-0.25941776891900736,-0.01964716194380351,,0.00027249677112740157
fincall,ticker_disjoint,har_resid,3,garch,test,484,0.7354912347295761,0.6475785287551933,-0.2740002511542301,0.112258866450447,,5.888531159941699e-06
fincall,ticker_disjoint,har_resid,3,garch,val,238,0.7689689818572601,0.6916735516350347,-0.18918359037731136,0.06021818730901245,,0.011057923502472011
fincall,ticker_disjoint,har_resid,3,gbdt_tickerFE,test,484,0.6636447673596974,0.6443414756855269,-0.14954952604474023,0.06503992912587211,0.005881940501361093,0.0006981280606371971
fincall,ticker_disjoint,har_resid,3,gbdt_tickerFE,val,239,0.7192669357084129,0.6750182771125617,-0.11466464723128404,0.13067382428011778,0.007307025231516506,0.06025092361762641
fincall,ticker_disjoint,har_resid,3,har,test,484,0.5773085476735418,0.5940363528820461,0.0,,,
fincall,ticker_disjoint,har_resid,3,har,val,239,0.6452765300263181,0.6402681654880686,0.0,,,
fincall,ticker_disjoint,har_resid,3,persistence,test,484,0.5773085476735418,0.5940363528820461,0.0,,,
fincall,ticker_disjoint,har_resid,3,persistence,val,239,0.6452765300263181,0.6402681654880686,0.0,,,
fincall,ticker_disjoint,har_resid,7,ewma,test,484,0.3087248793746033,0.44050799325136963,-0.24469260889205358,0.14238074700759829,,6.107963578144591e-06
fincall,ticker_disjoint,har_resid,7,ewma,val,239,0.32763294239254737,0.4452233645286401,-0.2155384210702318,0.10000351545300713,,0.00039572673841841853
fincall,ticker_disjoint,har_resid,7,garch,test,484,0.2972839837755452,0.41826633942896224,-0.1985661087534818,0.1955211172374497,,0.00312226393543693
fincall,ticker_disjoint,har_resid,7,garch,val,238,0.30165452297624307,0.42306549422187334,-0.12036810767097683,0.16717845746746474,,0.12407597020762247
fincall,ticker_disjoint,har_resid,7,gbdt_tickerFE,test,484,0.2783626462568295,0.4086036336970871,-0.12228055312347838,0.13298019085957066,0.002387927942713601,0.0034092066642118744
fincall,ticker_disjoint,har_resid,7,gbdt_tickerFE,val,239,0.2938300661494865,0.4263172666804708,-0.09012766561911176,0.1314524850969116,0.0048707120926215364,0.18641489622355234
fincall,ticker_disjoint,har_resid,7,har,test,484,0.2480330301385903,0.3884907824804141,0.0,,,
fincall,ticker_disjoint,har_resid,7,har,val,239,0.2695372986269574,0.39608664290231327,0.0,,,
fincall,ticker_disjoint,har_resid,7,persistence,test,484,0.2480330301385903,0.3884907824804141,0.0,,,
fincall,ticker_disjoint,har_resid,7,persistence,val,239,0.2695372986269574,0.39608664290231327,0.0,,,
fincall,ticker_disjoint,har_resid,15,ewma,test,484,0.21559359454008978,0.3640804127367526,-0.2790631441017337,0.1962056745300342,,2.2936824042408893e-05
fincall,ticker_disjoint,har_resid,15,ewma,val,239,0.2577597495795712,0.39836682686386976,-0.3289888767395788,0.11707243954677692,,3.49028945363939e-06
fincall,ticker_disjoint,har_resid,15,garch,test,484,0.1948113744632601,0.3341322611274888,-0.1557674042186037,0.27231833768536157,,0.04063752917396718
fincall,ticker_disjoint,har_resid,15,garch,val,238,0.21422745389517583,0.34901185817613084,-0.10558590358455633,0.22997658590427542,,0.15716362735754277
fincall,ticker_disjoint,har_resid,15,gbdt_tickerFE,test,484,0.19688760293969057,0.34154983350064017,-0.16808515108210265,0.13401940473686852,0.0006168676745118456,0.0004754606343309802
fincall,ticker_disjoint,har_resid,15,gbdt_tickerFE,val,239,0.21950014783517569,0.35448097131927675,-0.1317253969692771,0.18634754723351646,0.0011160306570156416,0.07008774232627286
fincall,ticker_disjoint,har_resid,15,har,test,484,0.1685558649190051,0.3159156552002981,0.0,,,
fincall,ticker_disjoint,har_resid,15,har,val,239,0.1939517734805544,0.3298306091003154,0.0,,,
fincall,ticker_disjoint,har_resid,15,persistence,test,484,0.1685558649190051,0.3159156552002981,0.0,,,
fincall,ticker_disjoint,har_resid,15,persistence,val,239,0.1939517734805544,0.3298306091003154,0.0,,,
fincall,ticker_disjoint,har_resid,30,ewma,test,484,0.2224421156573535,0.34673820818091894,-0.23696995412913124,0.26139287481194456,,4.087217376458711e-05
fincall,ticker_disjoint,har_resid,30,ewma,val,239,0.29974487583622433,0.3998184120865858,-0.3576703973648072,0.08700190832704542,,7.168432165960484e-08
fincall,ticker_disjoint,har_resid,30,garch,test,484,0.18442059260954136,0.3098550907087821,-0.02553750357278739,0.42308033819031104,,0.6960079032203772
fincall,ticker_disjoint,har_resid,30,garch,val,238,0.23964248523733175,0.3496055168128973,-0.08210518372985498,0.36438144943873885,,0.12536977257149295
fincall,ticker_disjoint,har_resid,30,gbdt_tickerFE,test,484,0.20536480179231348,0.33365921828669676,-0.14200536486570856,0.0998828417551921,0.0008018381071666175,0.00533586913978079
fincall,ticker_disjoint,har_resid,30,gbdt_tickerFE,val,239,0.2206367285929292,0.3414280231919668,0.0006436168546761989,0.18362152511335342,0.00333520391152689,0.8923101837363587
fincall,ticker_disjoint,har_resid,30,har,test,484,0.17982822857969927,0.3127450296232181,0.0,,,
fincall,ticker_disjoint,har_resid,30,har,val,239,0.22077882556621922,0.3315604385863965,0.0,,,
fincall,ticker_disjoint,har_resid,30,persistence,test,484,0.17982822857969927,0.3127450296232181,0.0,,,
fincall,ticker_disjoint,har_resid,30,persistence,val,239,0.22077882556621922,0.3315604385863965,0.0,,,
fincall,ticker_disjoint,v,3,ewma,test,484,0.734559833957946,0.6575111611726706,0.35691456142794353,0.3313388546595602,,6.166451798492784e-07
fincall,ticker_disjoint,v,3,ewma,val,239,0.8126727277815444,0.7163183194959154,0.3358541244012947,0.1007278768426938,,1.0490235178602153e-05
fincall,ticker_disjoint,v,3,garch,test,484,0.7354912347295761,0.6475785287551933,0.35609914756235994,0.31576893191180544,,7.777455999260987e-07
fincall,ticker_disjoint,v,3,garch,val,238,0.7689689818572601,0.6916735516350347,0.3741006978879743,0.07675614227870518,,5.536661249828209e-07
fincall,ticker_disjoint,v,3,gbdt_tickerFE,test,484,0.6718989201749321,0.6469126579988294,0.41177234068378865,0.2440727799733573,0.010138466807103726,2.1638687753977923e-08
fincall,ticker_disjoint,v,3,gbdt_tickerFE,val,239,0.7222977079411058,0.6770095236691412,0.4097118959645519,0.1700839842807727,0.008354061359902208,4.492991521747522e-07
fincall,ticker_disjoint,v,3,har,test,484,0.5773085476735418,0.5940363528820461,0.4945834179747822,0.3624147827224807,,2.7392221811616584e-12
fincall,ticker_disjoint,v,3,har,val,239,0.6452765300263181,0.6402681654880686,0.4726564195066425,0.1332580169098816,,1.2527948123824335e-09
fincall,ticker_disjoint,v,3,persistence,test,484,1.1422429896546944,0.8253758578154269,0.0,0.10862279357639816,,
fincall,ticker_disjoint,v,3,persistence,val,239,1.223635887295012,0.8788655474856548,0.0,0.021067782058675964,,
fincall,ticker_disjoint,v,7,ewma,test,484,0.3087248793746033,0.44050799325136963,0.1994487722051299,0.5111955698865016,,1.7434853139399827e-05
fincall,ticker_disjoint,v,7,ewma,val,239,0.32763294239254737,0.4452233645286401,0.3046181885793108,0.35773762681502136,,5.448779191453443e-07
fincall,ticker_disjoint,v,7,garch,test,484,0.2972839837755452,0.41826633942896224,0.22911603788664114,0.4746756255679948,,2.510034158443404e-05
fincall,ticker_disjoint,v,7,garch,val,238,0.30165452297624307,0.42306549422187334,0.36093151933363077,0.3594781656511784,,7.75768159219659e-08
fincall,ticker_disjoint,v,7,gbdt_tickerFE,test,484,0.2784125289705774,0.40898378767058324,0.27805140825587227,0.4411717692344391,0.0019905227935276847,4.890552076895976e-07
fincall,ticker_disjoint,v,7,gbdt_tickerFE,val,239,0.2992997625315475,0.4277363711772524,0.36475371033476434,0.3155223654718907,0.0040039337687426315,1.4641294297199386e-06
fincall,ticker_disjoint,v,7,har,test,484,0.2480330301385903,0.3884907824804141,0.3568281661867744,0.5157003771681831,,1.2835797506052557e-11
fincall,ticker_disjoint,v,7,har,val,239,0.2695372986269574,0.39608664290231327,0.4279228041114209,0.37622475426754237,,9.127649891352664e-10
fincall,ticker_disjoint,v,7,persistence,test,484,0.3856403795981807,0.48949463859300363,0.0,0.35375256040975595,,
fincall,ticker_disjoint,v,7,persistence,val,239,0.47115546741606873,0.5318543864691341,0.0,0.26229564610606526,,
fincall,ticker_disjoint,v,15,ewma,test,484,0.21559359454008978,0.3640804127367526,-0.009011457425679659,0.5917596852553841,,0.8274480029939366
fincall,ticker_disjoint,v,15,ewma,val,239,0.2577597495795712,0.39836682686386976,0.11497510615536888,0.4461604881926698,,0.016039295215983424
fincall,ticker_disjoint,v,15,garch,test,484,0.1948113744632601,0.3341322611274888,0.08825255551030675,0.5701471385759377,,0.2147059382999636
fincall,ticker_disjoint,v,15,garch,val,238,0.21422745389517583,0.34901185817613084,0.26629148089384713,0.44482128711399105,,0.00010759227594541357
fincall,ticker_disjoint,v,15,gbdt_tickerFE,test,484,0.1970498578441185,0.34127937567192185,0.07777610613637576,0.49036161802259526,0.0010581622646387429,0.1371277214683724
fincall,ticker_disjoint,v,15,gbdt_tickerFE,val,239,0.21788026748736455,0.3526464976969567,0.25190235900536667,0.41827846193979623,0.0032622474422935063,0.00027682403367424943
fincall,ticker_disjoint,v,15,har,test,484,0.1685558649190051,0.3159156552002981,0.21113241196994004,0.5953927923851016,,2.4770321586788383e-05
fincall,ticker_disjoint,v,15,har,val,239,0.1939517734805544,0.3298306091003154,0.33406147385080365,0.4626785010274271,,8.199261590586892e-09
fincall,ticker_disjoint,v,15,persistence,test,484,0.2136681332540465,0.35613154269225394,0.0,0.5125769722179956,,
fincall,ticker_disjoint,v,15,persistence,val,239,0.29124576198059093,0.4123167668094299,0.0,0.40655945639050833,,
fincall,ticker_disjoint,v,30,ewma,test,484,0.2224421156573535,0.34673820818091894,0.04597480417008093,0.6292557341476918,,0.11781020251394077
fincall,ticker_disjoint,v,30,ewma,val,239,0.29974487583622433,0.3998184120865858,0.08995305142138021,0.5003400560038825,,0.0058105769372417005
fincall,ticker_disjoint,v,30,garch,test,484,0.18442059260954136,0.3098550907087821,0.2090441530847258,0.6456067734398115,,0.001745055481514491
fincall,ticker_disjoint,v,30,garch,val,238,0.23964248523733175,0.3496055168128973,0.27535451964742796,0.5403478696942886,,2.0323203621037754e-05
fincall,ticker_disjoint,v,30,gbdt_tickerFE,test,484,0.20604047726146324,0.33539918110853645,0.11631929013367441,0.43417601969117986,0.0012763985417447669,0.04551374153337658
fincall,ticker_disjoint,v,30,gbdt_tickerFE,val,239,0.2202079209979712,0.34234301388603167,0.3314329527803488,0.410802954573011,0.0031498805581139542,6.79484188880695e-05
fincall,ticker_disjoint,v,30,har,test,484,0.17982822857969927,0.3127450296232181,0.2287402029084974,0.6076969372063675,,2.1614729917717808e-06
fincall,ticker_disjoint,v,30,har,val,239,0.22077882556621922,0.3315604385863965,0.3296996455509449,0.505060483294444,,1.5029924315436157e-08
fincall,ticker_disjoint,v,30,persistence,test,484,0.23316167815028008,0.3469835711429589,0.0,0.6441023097762109,,
fincall,ticker_disjoint,v,30,persistence,val,239,0.3293729804867634,0.40347003357142996,0.0,0.46313872523194455,,
maec,combined,dv,3,ewma,test,102,0.6507960201516537,0.6412600088479569,0.44805866461134036,0.7237557092548574,,1.5562435423601625e-05
maec,combined,dv,3,ewma,val,4,0.3475381274279483,0.3521492286437701,0.4220780719308592,0.7999999999999999,,0.1683007448313317
maec,combined,dv,3,garch,test,102,0.8325515680944988,0.6891720792844838,0.29391144068932795,0.6014029088145807,,0.015531803757559358
maec,combined,dv,3,garch,val,4,0.727156113174098,0.6096930502447582,-0.2091895241622408,0.39999999999999997,,0.6399922467541063
maec,combined,dv,3,gbdt_tickerFE,test,102,0.7273161842297078,0.6908549027089528,0.3831617687520837,0.5199222588536859,0.01806723390173158,0.0022031889813130877
maec,combined,dv,3,gbdt_tickerFE,val,4,0.4681566577047912,0.627504689799322,0.22150124862127574,-0.2,0.0790670513984518,0.7010890320823875
maec,combined,dv,3,har,test,102,0.5460041930260687,0.5778543273061841,0.5369328113647807,0.7244297718054244,,1.1378056434455604e-05
maec,combined,dv,3,har,val,4,0.3535584574158876,0.534686966760261,0.41206685175196345,0.39999999999999997,,0.419278235776703
maec,combined,dv,3,persistence,test,102,1.1791036083452306,0.8717616743716825,0.0,,,
maec,combined,dv,3,persistence,val,4,0.6013582640636019,0.5802078248436328,0.0,,,
maec,combined,dv,7,ewma,test,102,0.41605332012607077,0.48966848977857796,0.31618778246565404,0.49434659289711025,,3.1365072934905003e-06
maec,combined,dv,7,ewma,val,4,0.06364118279847213,0.21810221056347645,0.5632939229888161,0.7999999999999999,,0.3678914235019851
maec,combined,dv,7,garch,test,102,0.482254626815882,0.5153182737626488,0.20738138640681758,0.49589239411897124,,0.15122492634292098
maec,combined,dv,7,garch,val,4,0.11160065262891976,0.287240630397927,0.23419582951821782,0.7999999999999999,,0.8259563991550508
maec,combined,dv,7,gbdt_tickerFE,test,102,0.43624955563313,0.4896916389311202,0.28299388178065704,0.4721742231935779,0.0067281772619264095,0.021700903964256973
maec,combined,dv,7,gbdt_tickerFE,val,4,0.11050338289752563,0.2263989281305344,0.24172529925383915,0.5599999999999999,0.017466055767424736,0.8386569741593821
maec,combined,dv,7,har,test,102,0.34051715234813557,0.4347742330933387,0.44033666409607763,0.5232552361991976,,3.161195618822795e-05
maec,combined,dv,7,har,val,4,0.06594283856917009,0.21024283325251236,0.54749995094033,1.0,,0.5744556554210185
maec,combined,dv,7,persistence,test,102,0.6084321242844328,0.592269301491944,0.0,,,
maec,combined,dv,7,persistence,val,4,0.14573001418719048,0.29112100416458897,0.0,,,
maec,combined,dv,15,ewma,test,102,0.3176068194565512,0.4157691234800295,0.1340699993811587,0.5599937182709357,,0.0054332577210680685
maec,combined,dv,15,ewma,val,4,0.05018284489407044,0.21363582426285277,0.3998929680742923,1.0,,0.16244095394416683
maec,combined,dv,15,garch,test,102,0.39312465208482056,0.4430784225737458,-0.0718234287461823,0.5263270648861972,,0.73317606980641
maec,combined,dv,15,garch,val,4,0.08336978050411947,0.2288441082441156,0.003029986916176952,0.7999999999999999,,0.9975748951382422
maec,combined,dv,15,gbdt_tickerFE,test,102,0.2837015847319989,0.39186496332303655,0.2265099538388428,0.5196496210260035,0.004075208702110361,0.07379260151097553
maec,combined,dv,15,gbdt_tickerFE,val,4,0.05558865169642739,0.16592227940974585,0.3352481141969556,0.64,0.006694878591933228,0.6564093703263537
maec,combined,dv,15,har,test,102,0.22066480339205335,0.33221565874173864,0.3983747777683434,0.6419453452478456,,0.00011883895616357355
maec,combined,dv,15,har,val,4,0.07135958002442544,0.2315321620673053,0.14665288788792952,0.7999999999999999,,0.5432536472111557
maec,combined,dv,15,persistence,test,102,0.3667811707985309,0.44219719455405465,0.0,,,
maec,combined,dv,15,persistence,val,4,0.0836231575774686,0.27126830796087353,0.0,,,
maec,combined,dv,30,ewma,test,102,0.2591536224359267,0.39353434294142914,-0.1807324084947668,-0.10948276117258807,,0.02229184905592073
maec,combined,dv,30,ewma,val,4,0.06123013587805314,0.20255154995673186,0.19263999786053942,0.7999999999999999,,0.8148518671363969
maec,combined,dv,30,garch,test,102,0.32479206265522303,0.40895555808860024,-0.4797883617995715,0.48841649397648484,,0.1680377876655813
maec,combined,dv,30,garch,val,4,0.18258613110888117,0.3826612113493738,-1.4075193871248555,1.0,,0.32636223677997017
maec,combined,dv,30,gbdt_tickerFE,test,102,0.17924099902758533,0.3203402354022268,0.18335829345710208,0.46654664947691804,0.0026925533876909413,0.11151524216791193
maec,combined,dv,30,gbdt_tickerFE,val,4,0.020965058812657575,0.11155309178192044,0.7235617774627856,0.76,0.0024564739841561613,0.2832775264534863
maec,combined,dv,30,har,test,102,0.15568378669305144,0.29163109516423763,0.29068754394463414,0.46541820055353683,,0.001175710790047571
maec,combined,dv,30,har,val,4,0.018141468230906812,0.09775011370969233,0.7607926943214945,0.6000000000000001,,0.0536235076821385
maec,combined,dv,30,persistence,test,102,0.21948548254579,0.3544411122387675,0.0,,,
maec,combined,dv,30,persistence,val,4,0.0758399421767199,0.2583210571326139,0.0,,,
maec,combined,har_resid,3,ewma,test,102,0.6507960201516537,0.6412600088479569,-0.19192494941258031,-0.034905948859031144,,0.09126392059598507
maec,combined,har_resid,3,ewma,val,4,0.3475381274279483,0.3521492286437701,0.017027820609754496,0.7999999999999999,,0.9687984634633144
maec,combined,har_resid,3,garch,test,102,0.8325515680944988,0.6891720792844838,-0.5248080119684153,0.12536535105853855,,0.024104919753124062
maec,combined,har_resid,3,garch,val,4,0.727156113174098,0.6096930502447582,-1.0566785998807289,0.19999999999999998,,0.463419428067182
maec,combined,har_resid,3,gbdt_tickerFE,test,102,0.7569178773480671,0.6901714745471761,-0.38628583262899674,-0.10795850471692303,0.012507004979281436,0.001290533628787704
maec,combined,har_resid,3,gbdt_tickerFE,val,4,0.5508877657735303,0.6527612470543354,-0.5581235697199741,-0.48,0.06818205190440293,0.217386144972008
maec,combined,har_resid,3,har,test,102,0.5460041930260687,0.5778543273061841,0.0,,,
maec,combined,har_resid,3,har,val,4,0.3535584574158876,0.534686966760261,0.0,,,
maec,combined,har_resid,3,persistence,test,102,0.5460041930260687,0.5778543273061841,0.0,,,
maec,combined,har_resid,3,persistence,val,4,0.3535584574158876,0.534686966760261,0.0,,,
maec,combined,har_resid,7,ewma,test,102,0.41605332012607077,0.48966848977857813,-0.2218277912200708,0.03781642631299846,,0.03795063982969715
maec,combined,har_resid,7,ewma,val,4,0.06364118279847213,0.21810221056347645,0.03490380184777253,-0.39999999999999997,,0.9677682585818873
maec,combined,har_resid,7,garch,test,102,0.482254626815882,0.5153182737626488,-0.41624180600111993,0.2940897250703184,,0.08603833689602819
maec,combined,har_resid,7,garch,val,4,0.11160065262891976,0.287240630397927,-0.6923847236551297,0.39999999999999997,,0.6265719123945628
maec,combined,har_resid,7,gbdt_tickerFE,test,102,0.42576999830688755,0.46888418892802813,-0.2503628535915625,0.05374232429440863,0.005146901549044407,0.051737240165094914
maec,combined,har_resid,7,gbdt_tickerFE,val,4,0.10281392718217308,0.21175628309242028,-0.5591371165244489,0.36,0.01843573518789857,0.7760634984801819
maec,combined,har_resid,7,har,test,102,0.34051715234813557,0.4347742330933387,0.0,,,
maec,combined,har_resid,7,har,val,4,0.06594283856917009,0.21024283325251236,0.0,,,
